ID	New_col	Original_col	Family	Size
MZ047271	dde01d	FFFFFF	Herelleviridae_5	51148
MZ333461	dde01d	FFFFFF	Herelleviridae_5	43177
MT661598	dde01d	FFFFFF	Herelleviridae_5	42438
KT588072	dde01d	FFFFFF	Herelleviridae_5	42265
MT939242	dde01d	FFFFFF	Herelleviridae_5	44108
KY554767	dde01d	FFFFFF	Herelleviridae_5	62252
GQ451696	dde01d	FFFFFF	Herelleviridae_5	29508
KC013025	dde01d	FFFFFF	Herelleviridae_5	28193
JQ740790	dde01d	FFFFFF	Herelleviridae_5	33178
KY888143	dde01d	FFFFFF	Herelleviridae_5	30189
MZ368140	dde01d	FFFFFF	Herelleviridae_5	32271
MK533143	c416bc	FFFFFF	family_7	45026
KC847113	c416bc	FFFFFF	family_7	28205
MK017819	c416bc	FFFFFF	family_7	52658
MT104122	c416bc	FFFFFF	family_7	64517
NC_004820	c416bc	N/A	family_7	61395
KP063902	c416bc	FFFFFF	family_7	39873
MH884509	c416bc	FFFFFF	family_7	58528
ON210834	c416bc	FFFFFF	family_7	68062
OM654379	c416bc	FFFFFF	family_7	64960
KU665491	c416bc	FFFFFF	family_7	58951
MH454076	c416bc	FFFFFF	family_7	56468
OM112210	c416bc	FFFFFF	family_7	59399
KY303907	bf710b	FFFFFF	family_32	58984
MZ398135	bf710b	FFFFFF	family_32	57099
MT939240	bf710b	FFFFFF	family_32	71854
JX442241	bf710b	FFFFFF	family_32	67170
MH707430	6c942b	FFFFFF	family_8	55455
JQ246028	6c942b	FFFFFF	family_8	47595
HM159959	6c942b	FFFFFF	family_8	59199
KY629621	6c942b	FFFFFF	family_8	56075
HQ268735	6c942b	FFFFFF	family_8	56506
MH458951	6c942b	FFFFFF	family_8	49277
MT700412	6c942b	FFFFFF	family_8	51227
MG983742	6c942b	FFFFFF	family_8	52369
MW394467	6c942b	FFFFFF	family_8	52834
MH884513	6c942b	FFFFFF	family_8	50485
MN727882	6c942b	FFFFFF	family_8	45439
KU836751	6c942b	FFFFFF	family_8	48589
MT514532	6c942b	FFFFFF	family_8	49683
KF669648	6c942b	FFFFFF	family_8	50354
KC330683	6c942b	FFFFFF	family_8	50161
JN638751	3a3a3b	FFFFFF	is	497513
MT074141	07034a	FFFFFF	family_14	179283
MK257744	07034a	FFFFFF	family_14	162184
AP011616	07034a	FFFFFF	family_14	152372
MF663786	82857d	FFFFFF	family_9	94005
MT711888	82857d	FFFFFF	family_9	93507
OL614104	82857d	FFFFFF	family_9	86193
MH673674	82857d	FFFFFF	family_9	51843
BX571876	82857d	FFFFFF	family_9	73623
KF114880	82857d	FFFFFF	family_9	89607
KF114877	82857d	FFFFFF	family_9	87887
KF114876	82857d	FFFFFF	family_9	86537
KX752698	2688de	FFFFFF	family_10	160985
MZ820085	2688de	FFFFFF	family_10	158235
EU826466	2688de	FFFFFF	family_10	164602
MT114163	2688de	FFFFFF	family_10	145208
MK977696	2688de	FFFFFF	family_10	151316
MN908687	2688de	FFFFFF	family_10	152435
HM114277	2688de	FFFFFF	family_10	142563
MG962366	2688de	FFFFFF	family_10	138896
MN586040	2688de	FFFFFF	family_10	136319
KR063281	46f0cb	FFFFFF	family_11	103424
MK620899	46f0cb	FFFFFF	family_11	122563
MN484601	46f0cb	FFFFFF	family_11	115454
MK894436	46f0cb	FFFFFF	family_11	114220
MT771343	bf041a	FFFFFF	family_12	58203
MZ150791	bf041a	FFFFFF	family_12	60495
MW314850	bf041a	FFFFFF	family_12	59210
KR053200	bf041a	FFFFFF	family_12	56982
ON456336	bf041a	FFFFFF	family_12	58248
MF919514	bf041a	FFFFFF	family_12	60237
MW314847	bf041a	FFFFFF	family_12	61476
MN586028	bf041a	FFFFFF	family_12	59761
MN586047	bf041a	FFFFFF	family_12	58844
MT498058	bf041a	FFFFFF	family_12	57664
MW291017	bf041a	FFFFFF	family_12	93606
JX006077	bf041a	FFFFFF	family_12	94870
AY576796	bf041a	FFFFFF	family_12	58638
MF975638	bf041a	FFFFFF	family_12	57385
KU530220	bf041a	FFFFFF	family_12	64477
MK686071	bf041a	FFFFFF	family_12	68430
KT989433	bf041a	FFFFFF	family_12	56451
MN062720	bf041a	FFFFFF	family_12	54844
MN586020	bf041a	FFFFFF	family_12	55210
MK937608	bf041a	FFFFFF	family_12	55957
MK937606	bf041a	FFFFFF	family_12	56033
OK040792	bf041a	FFFFFF	family_12	53094
MW578837	bf041a	FFFFFF	family_12	53614
MK524510	bf041a	FFFFFF	family_12	54579
MN586059	bf041a	FFFFFF	family_12	53496
MN585986	bf041a	FFFFFF	family_12	54347
MN703414	bf041a	FFFFFF	family_12	95409
MT639646	bf041a	FFFFFF	family_12	97105
MH183162	bf041a	FFFFFF	family_12	97757
MW712735	bf041a	FFFFFF	family_12	65823
KU160673	bf041a	FFFFFF	family_12	68203
MW862992	bf041a	FFFFFF	family_12	65232
MN586021	bf041a	FFFFFF	family_12	70671
OM818331	bf041a	FFFFFF	family_12	67318
ON014756	bf041a	FFFFFF	family_12	48349
ON108641	bf041a	FFFFFF	family_12	63011
OP068336	bf041a	FFFFFF	family_12	62899
MT639641	bf041a	FFFFFF	family_12	63064
MW924638	bf041a	FFFFFF	family_12	62078
MW924641	bf041a	FFFFFF	family_12	62801
HM486077	bf041a	FFFFFF	family_12	61440
MF477236	bf041a	FFFFFF	family_12	65275
KR011061	bf041a	FFFFFF	family_12	55748
GU580943	bf041a	FFFFFF	family_12	59231
MH153810	bf041a	FFFFFF	family_12	61670
MN369758	bf041a	FFFFFF	family_12	59580
OK216879	bf041a	FFFFFF	family_12	61822
OM105886	bf041a	FFFFFF	family_12	61714
ON260813	bf041a	FFFFFF	family_12	63202
OP434461	bf041a	FFFFFF	family_12	61187
MT657335	bf041a	FFFFFF	family_12	60762
MH744423	bf041a	FFFFFF	family_12	69448
MZ150786	bf041a	FFFFFF	family_12	71459
OP297541	bf041a	FFFFFF	family_12	71351
MN617843	bf041a	FFFFFF	family_12	70992
MK059749	bf041a	FFFFFF	family_12	72217
MG812491	bf041a	FFFFFF	family_12	67570
MH316565	bf041a	FFFFFF	family_12	69800
MW055906	bf041a	FFFFFF	family_12	71061
MN813686	bf041a	FFFFFF	family_12	70668
MH632120	bf041a	FFFFFF	family_12	69471
KJ433973	bf041a	FFFFFF	family_12	71565
MN813693	bf041a	FFFFFF	family_12	69897
OP172874	bf041a	FFFFFF	family_12	64904
MK494114	bf041a	FFFFFF	family_12	61547
MN284893	bf041a	FFFFFF	family_12	71552
KF024727	bf041a	FFFFFF	family_12	70120
KR080199	bf041a	FFFFFF	family_12	70270
ON970575	bf041a	FFFFFF	family_12	71799
KR080194	bf041a	FFFFFF	family_12	72139
MH479914	bf041a	FFFFFF	family_12	69476
MK016493	55047d	FFFFFF	family_15	90743
KR063280	55047d	FFFFFF	family_15	83324
MN586022	55047d	FFFFFF	family_15	91072
ON755184	55047d	FFFFFF	family_15	85762
KM879463	55047d	FFFFFF	family_15	71200
MF185718	55047d	FFFFFF	family_15	70707
MH744419	55047d	FFFFFF	family_15	71020
MN204503	55047d	FFFFFF	family_15	70526
MN703411	55047d	FFFFFF	family_15	69061
MN096362	55047d	FFFFFF	family_15	48201
MT498043	55047d	FFFFFF	family_15	49118
MT776811	55047d	FFFFFF	family_15	50346
MT310895	55047d	FFFFFF	family_15	51319
MF189176	55047d	FFFFFF	family_15	51347
MT498055	55047d	FFFFFF	family_15	49500
MZ747522	55047d	FFFFFF	family_15	50075
MT024868	55047d	FFFFFF	family_15	46623
OK999980	55047d	FFFFFF	family_15	50397
MW862982	55047d	FFFFFF	family_15	49221
OK172329	1C8708	FFFFFF	Zobellviridae	50121
OK624832	1C8708	FFFFFF	Zobellviridae	64732
KU535860	1C8708	1C8708	Zobellviridae	50509
JQ446452	1C8708	1C8708	Zobellviridae	49390
OL676770	1C8708	1C8708	Zobellviridae	48938
MZ333131	1C8708	1C8708	Zobellviridae	49573
OP125547	1C8708	1C8708	Zobellviridae	50298
KP774835	1C8708	1C8708	Zobellviridae	47636
MK613346	1C8708	1C8708	Zobellviridae	40768
MK613347	1C8708	1C8708	Zobellviridae	39600
MF431616	1C8708	1C8708	Zobellviridae	40907
AF189021	1C8708	1C8708	Zobellviridae	39898
MF431615	1C8708	1C8708	Zobellviridae	40497
MZ073369	1C8708	1C8708	Zobellviridae	37751
MT767883	1C8708	1C8708	Zobellviridae	51082
KM224879	1C8708	1C8708	Zobellviridae	50440
AY095314	1C8708	1C8708	Zobellviridae	46012
MN284894	1C8708	FFFFFF	Zobellviridae	46505
ON970569	1C8708	FFFFFF	Zobellviridae	46427
MN994275	1C8708	FFFFFF	Zobellviridae	45385
OP021678	1C8708	FFFFFF	Zobellviridae	46026
KJ192399	55047d	FFFFFF	Zobellviridae_2	66316
MN988527	55047d	FFFFFF	Zobellviridae_2	68656
MH700630	55047d	FFFFFF	Zobellviridae_2	68176
MK613348	55047d	FFFFFF	Zobellviridae_2	44927
GU557055	55047d	FFFFFF	Zobellviridae_2	55282
MZ892993	55047d	FFFFFF	Zobellviridae_2	53075
MN698247	55047d	FFFFFF	Zobellviridae_2	54819
MN698243	55047d	FFFFFF	Zobellviridae_2	54359
MW514247	55047d	FFFFFF	Zobellviridae_2	55022
MW514246	55047d	FFFFFF	Zobellviridae_2	56157
MK613343	55047d	FFFFFF	Zobellviridae_2	54045
MZ892990	55047d	FFFFFF	Zobellviridae_2	54718
MZ892987	55047d	FFFFFF	Zobellviridae_2	54895
MZ892991	55047d	FFFFFF	Zobellviridae_2	54551
MK613345	55047d	FFFFFF	Zobellviridae_2	52963
MZ892992	55047d	FFFFFF	Zobellviridae_2	53826
MZ892989	55047d	FFFFFF	Zobellviridae_2	52729
MZ892988	55047d	FFFFFF	Zobellviridae_2	54748
MK613349	3a3a3b	FFFFFF	Zobellviridae_is	58106
MN062185	00b8ab	FFFFFF	Zobellviridae_3	50218
AP019417	00b8ab	FFFFFF	Zobellviridae_3	50628
MG775259	00b8ab	FFFFFF	Zobellviridae_3	45936
ON156559	00b8ab	FFFFFF	Zobellviridae_3	46135
MG589386	00b8ab	FFFFFF	Zobellviridae_3	46403
HE611333	00b8ab	FFFFFF	Zobellviridae_3	46271
OL412002	00b8ab	FFFFFF	Zobellviridae_3	45307
JX863101	00b8ab	FFFFFF	Zobellviridae_3	45517
MG845684	00b8ab	FFFFFF	Zobellviridae_3	45058
MH518298	00b8ab	FFFFFF	Zobellviridae_3	47475
OL799327	de321f	FFFFFF	Zobellviridae_4	86289
LC519601	de321f	FFFFFF	Zobellviridae_4	92122
JN882286	de321f	FFFFFF	Zobellviridae_4	76631
MW296032	de321f	FFFFFF	Zobellviridae_4	89500
HM997019	de321f	FFFFFF	Zobellviridae_4	89916
MK813943	de321f	FFFFFF	Zobellviridae_4	102915
MG603697	de321f	FFFFFF	Zobellviridae_4	112127
MT446410	de321f	FFFFFF	Zobellviridae_4	81552
MG748548	de321f	FFFFFF	Zobellviridae_4	76622
LC553734	de321f	FFFFFF	Zobellviridae_4	78078
MN602266	A2C1C2	A2C1C2	Naomviridae	75087
MT375529	A2C1C2	FFFFFF	Naomviridae	48659
KJ534580	A2C1C2	FFFFFF	Naomviridae	82438
KP792622	A2C1C2	FFFFFF	Naomviridae	32894
MW421578	C7EBD6	FFFFFF	Suoliviridae	91725
AP017903	C7EBD6	C7EBD6	Suoliviridae	99517
MW067003	C7EBD6	A2B5C2	Suoliviridae	99127
KF005320	007BFD	007BFD	Schitoviridae	104036
MK301608	007BFD	007BFD	Schitoviridae	78071
KX889068	007BFD	007BFD	Schitoviridae	78145
HQ634196	007BFD	007BFD	Schitoviridae	76718
JF974296	007BFD	007BFD	Schitoviridae	76802
MH015257	007BFD	007BFD	Schitoviridae	74792
MH015256	007BFD	007BFD	Schitoviridae	74830
MZ773648	007BFD	007BFD	Schitoviridae	75871
KJ621082	007BFD	007BFD	Schitoviridae	75028
HQ317387	007BFD	007BFD	Schitoviridae	74485
KY549659	007BFD	007BFD	Schitoviridae	76621
MW495044	007BFD	007BFD	Schitoviridae	76617
MN508356	007BFD	007BFD	Schitoviridae	79328
KF669658	007BFD	007BFD	Schitoviridae	77792
MG775260	007BFD	007BFD	Schitoviridae	74895
MH382836	007BFD	007BFD	Schitoviridae	72821
MT080102	007BFD	007BFD	Schitoviridae	73345
FN422398	007BFD	007BFD	Schitoviridae	74901
HQ728266	007BFD	007BFD	Schitoviridae	74669
MN584918	007BFD	007BFD	Schitoviridae	68059
OP481051	007BFD	007BFD	Schitoviridae	75104
MN163281	007BFD	007BFD	Schitoviridae	70678
MW544066	007BFD	007BFD	Schitoviridae	70823
OM908766	007BFD	007BFD	Schitoviridae	72519
KM236242	007BFD	007BFD	Schitoviridae	68365
HQ641380	007BFD	007BFD	Schitoviridae	59080
OP313112	007BFD	007BFD	Schitoviridae	70732
MZ447858	007BFD	007BFD	Schitoviridae	73099
KY612839	007BFD	007BFD	Schitoviridae	74325
KF806588	007BFD	007BFD	Schitoviridae	75568
MG922974	007BFD	007BFD	Schitoviridae	73679
MZ358387	007BFD	007BFD	Schitoviridae	72458
MH733496	007BFD	007BFD	Schitoviridae	74437
MH160392	007BFD	007BFD	Schitoviridae	75929
OM687511	007BFD	007BFD	Schitoviridae	71398
MK863032	007BFD	007BFD	Schitoviridae	75873
MG983743	007BFD	007BFD	Schitoviridae	76335
MZ326857	007BFD	007BFD	Schitoviridae	76332
MZ326861	007BFD	007BFD	Schitoviridae	74717
KU356691	007BFD	007BFD	Schitoviridae	70774
OM158235	007BFD	007BFD	Schitoviridae	73045
OK149171	007BFD	007BFD	Schitoviridae	70466
MT234338	007BFD	007BFD	Schitoviridae	75576
MN988497	007BFD	007BFD	Schitoviridae	78314
MN988517	007BFD	007BFD	Schitoviridae	78126
MW960036	007BFD	007BFD	Schitoviridae	76359
MN228696	007BFD	007BFD	Schitoviridae	75239
KM879221	007BFD	007BFD	Schitoviridae	73882
MK962641	007BFD	007BFD	Schitoviridae	74744
MG018928	007BFD	007BFD	Schitoviridae	70211
KF787094	007BFD	007BFD	Schitoviridae	73659
MK962629	007BFD	007BFD	Schitoviridae	73898
KC821624	C7EBD6	2573FF	Suoliviridae	100418
MH675552	C7EBD6	2573FF	Suoliviridae	102679
MT074136	C7EBD6	2573FF	Suoliviridae	99494
KU647626	66A594	FFFFFF	Anaerodiviridae	58871
MT889387	66A594	FFFFFF	Anaerodiviridae	61275
MN234216	66A594	FFFFFF	Anaerodiviridae	129136
GQ919031	66A594	FFFFFF	Anaerodiviridae	90435
MF974396	66A594	FFFFFF	Anaerodiviridae	48288
MT006234	66A594	FFFFFF	Anaerodiviridae	32266
CP003186	66A594	FFFFFF	Anaerodiviridae	41938
MN737622	66A594	66A594	Anaerodiviridae	32524
MH674343	66A594	66A594	Anaerodiviridae	37129
MZ648033	de321f	FFFFFF	Anaerodiviridae_2	69514
MT498037	de321f	FFFFFF	Anaerodiviridae_2	68994
MH019215	de321f	FFFFFF	Anaerodiviridae_2	68671
MT936332	de321f	FFFFFF	Anaerodiviridae_2	69373
MW822144	de321f	FFFFFF	Anaerodiviridae_2	82521
MN204493	de321f	FFFFFF	Anaerodiviridae_2	82302
MZ355727	de321f	FFFFFF	Anaerodiviridae_2	40613
MT889377	de321f	FFFFFF	Anaerodiviridae_2	40457
OP068330	de321f	FFFFFF	Anaerodiviridae_2	39410
MT451983	de321f	FFFFFF	Anaerodiviridae_2	40556
MT498063	de321f	FFFFFF	Anaerodiviridae_2	40230
MH697589	de321f	FFFFFF	Anaerodiviridae_2	41706
MZ820084	de321f	FFFFFF	Anaerodiviridae_2	40349
MZ622175	de321f	FFFFFF	Anaerodiviridae_2	41099
MG925343	de321f	FFFFFF	Anaerodiviridae_2	39640
ON526972	de321f	FFFFFF	Anaerodiviridae_2	41028
MG944216	de321f	FFFFFF	Anaerodiviridae_2	39307
MH590604	de321f	FFFFFF	Anaerodiviridae_2	40494
ON392163	de321f	FFFFFF	Anaerodiviridae_2	42303
MN062703	de321f	FFFFFF	Anaerodiviridae_2	42562
MK308637	de321f	FFFFFF	Anaerodiviridae_2	38820
MT657343	de321f	FFFFFF	Anaerodiviridae_2	40168
MK660713	de321f	FFFFFF	Anaerodiviridae_2	40234
MH576962	3a3a3b	FFFFFF	Anaerodiviridae_is	186702
MT310898	3a3a3b	FFFFFF	Anaerodiviridae_is	185323
KU160650	1208cf	FFFFFF	Anaerodiviridae_1	46723
MW507126	1208cf	FFFFFF	Anaerodiviridae_1	45431
MW590223	1208cf	FFFFFF	Anaerodiviridae_1	46217
MT310874	14d927	FFFFFF	Anaerodiviridae_3	59188
MF185731	14d927	FFFFFF	Anaerodiviridae_3	58247
MN096358	14d927	FFFFFF	Anaerodiviridae_3	62439
GQ241246	14d927	FFFFFF	Anaerodiviridae_3	58652
KF669650	14d927	FFFFFF	Anaerodiviridae_3	56789
KJ173786	14d927	FFFFFF	Anaerodiviridae_3	59254
MZ355724	14d927	FFFFFF	Anaerodiviridae_3	64175
MN096374	14d927	FFFFFF	Anaerodiviridae_3	64259
MH271316	14d927	FFFFFF	Anaerodiviridae_3	63128
MH399779	14d927	FFFFFF	Anaerodiviridae_3	61421
MK411746	c29d0c	FFFFFF	Anaerodiviridae_4	61073
MN586027	c29d0c	FFFFFF	Anaerodiviridae_4	60205
MF668275	c29d0c	FFFFFF	Anaerodiviridae_4	50774
MZ171369	c29d0c	FFFFFF	Anaerodiviridae_4	37078
MN234178	c29d0c	FFFFFF	Anaerodiviridae_4	45507
MZ923504	c29d0c	FFFFFF	Anaerodiviridae_4	49966
MZ955870	c29d0c	FFFFFF	Anaerodiviridae_4	43694
KR052143	3a3a3b	FFFFFF	is	94555
ON169972	3a3a3b	FFFFFF	is	94775
MT108728	3a3a3b	FFFFFF	is	88859
KJ002054	752D9E	752D9E	Chaseviridae	54791
KY709296	752D9E	752D9E	Chaseviridae	54319
KJ858521	752D9E	752D9E	Chaseviridae	53744
OL770365	752D9E	752D9E	Chaseviridae	53372
OP056089	752D9E	752D9E	Chaseviridae	53793
MW380985	752D9E	752D9E	Chaseviridae	51884
OM810291	752D9E	752D9E	Chaseviridae	57429
MN098326	752D9E	752D9E	Chaseviridae	53392
MT446402	752D9E	752D9E	Chaseviridae	55824
MH191398	752D9E	752D9E	Chaseviridae	54065
MN136198	752D9E	752D9E	Chaseviridae	52401
OK073976	752D9E	752D9E	Chaseviridae	53559
KF534715	752D9E	752D9E	Chaseviridae	55098
HQ728264	752D9E	752D9E	Chaseviridae	56621
MZ605293	c29d0c	FFFFFF	Chaseviridae_2	101574
MG018930	c29d0c	FFFFFF	Chaseviridae_2	97425
MT740307	c29d0c	FFFFFF	Chaseviridae_2	98780
OK040171	c29d0c	FFFFFF	Chaseviridae_2	94844
KU130130	c29d0c	FFFFFF	Chaseviridae_2	93385
MZ826350	c29d0c	FFFFFF	Chaseviridae_2	98536
MT670417	c29d0c	FFFFFF	Chaseviridae_2	100180
MF893340	c29d0c	FFFFFF	Chaseviridae_2	97330
JN175269	3a3a3b	FFFFFF	Chaseviridae_is	26499
KU862660	3a3a3b	FFFFFF	Chaseviridae_is	103218
KJ473422	3a3a3b	FFFFFF	Chaseviridae_is	99730
OL960030	3a3a3b	FFFFFF	Chaseviridae_is	107537
KJ628499	3a3a3b	FFFFFF	Chaseviridae_is	104906
MH800199	3a3a3b	FFFFFF	Chaseviridae_is	104354
KM672662	35de4c	FFFFFF	Chaseviridae_4	98170
MZ043613	35de4c	FFFFFF	Chaseviridae_4	93703
MN276049	35de4c	FFFFFF	Chaseviridae_4	94068
MN399336	35de4c	FFFFFF	Chaseviridae_4	89762
MN497415	35de4c	FFFFFF	Chaseviridae_4	87255
OV696620	35de4c	FFFFFF	Chaseviridae_4	92456
MN877442	3a3a3b	FFFFFF	Chaseviridae_is	92760
MK719750	3a3a3b	FFFFFF	Chaseviridae_is	84615
KY981271	3a3a3b	FFFFFF	Chaseviridae_is	84008
MN270891	d732ed	FFFFFF	Chaseviridae_6	92039
OK483342	d732ed	FFFFFF	Chaseviridae_6	85494
OK283618	d732ed	FFFFFF	Chaseviridae_6	87038
KT454805	d732ed	FFFFFF	Chaseviridae_6	90743
MF327005	d732ed	FFFFFF	Chaseviridae_6	90375
MK562505	d732ed	FFFFFF	Chaseviridae_6	88821
MT732454	B3C2A2	B3C2A2	Molycolviridae	125038
MF418016	B3C2A2	FFFFFF	Molycolviridae	124002
KT624200	B3C2A2	FFFFFF	Molycolviridae	221908
MN988521	B3C2A2	FFFFFF	Molycolviridae	207623
MW073017	B3C2A2	FFFFFF	Molycolviridae	128360
MW570730	B3C2A2	FFFFFF	Molycolviridae	145577
MH719082	B3C2A2	FFFFFF	Molycolviridae	116460
MK552140	d732ed	FFFFFF	Molycolviridae_2	263735
AB366653	d732ed	FFFFFF	Molycolviridae_2	231255
MW460245	d732ed	FFFFFF	Molycolviridae_2	227351
MN094788	d732ed	FFFFFF	Molycolviridae_2	221431
MW980064	d732ed	FFFFFF	Molycolviridae_2	193606
MT366761	d732ed	FFFFFF	Molycolviridae_2	194800
MT366760	d732ed	FFFFFF	Molycolviridae_2	207758
JQ768459	d732ed	FFFFFF	Molycolviridae_2	280538
KF147891	d732ed	FFFFFF	Molycolviridae_2	258139
MH389777	d732ed	FFFFFF	Molycolviridae_2	255356
MW366843	d732ed	FFFFFF	Molycolviridae_2	267169
KY448244	d732ed	FFFFFF	Molycolviridae_2	259700
MZ475896	d732ed	FFFFFF	Molycolviridae_2	265635
MZ443778	d732ed	FFFFFF	Molycolviridae_2	259771
MZ443783	d732ed	FFFFFF	Molycolviridae_2	267143
MZ443779	d732ed	FFFFFF	Molycolviridae_2	263237
MH248138	d732ed	FFFFFF	Molycolviridae_2	266532
KY984068	d732ed	FFFFFF	Molycolviridae_2	261365
MZ443776	d732ed	FFFFFF	Molycolviridae_2	266939
MZ443780	d732ed	FFFFFF	Molycolviridae_2	267121
ON464764	4ef5ec	FFFFFF	Molycolviridae_3	180231
AJ972879	4ef5ec	FFFFFF	Molycolviridae_3	262391
MZ422438	4ef5ec	FFFFFF	Molycolviridae_3	223580
MW749003	4ef5ec	FFFFFF	Molycolviridae_3	252262
KT895374	4ef5ec	FFFFFF	Molycolviridae_3	255569
MW349128	4ef5ec	FFFFFF	Molycolviridae_3	274478
MW218148	4ef5ec	FFFFFF	Molycolviridae_3	260727
MN091626	4ef5ec	FFFFFF	Molycolviridae_3	268748
LC667451	f2cc6d	FFFFFF	Molycolviridae_4	321833
AP017924	f2cc6d	FFFFFF	Molycolviridae_4	279845
MW735835	f2cc6d	FFFFFF	Molycolviridae_4	265520
LC592711	f2cc6d	FFFFFF	Molycolviridae_4	227105
AP014927	f2cc6d	FFFFFF	Molycolviridae_4	222888
MF063068	f2cc6d	FFFFFF	Molycolviridae_4	278136
MK552327	f2cc6d	FFFFFF	Molycolviridae_4	305260
MF042360	f2cc6d	FFFFFF	Molycolviridae_4	309157
EU197055	f2cc6d	FFFFFF	Molycolviridae_4	316674
HQ630627	f2cc6d	FFFFFF	Molycolviridae_4	309208
MK599315	f2cc6d	FFFFFF	Molycolviridae_4	304671
MW879341	f2cc6d	FFFFFF	Molycolviridae_4	272635
MW394391	f2cc6d	FFFFFF	Molycolviridae_4	307210
MF285618	f2cc6d	FFFFFF	Molycolviridae_4	276025
ON287372	f2cc6d	FFFFFF	Molycolviridae_4	278767
MW825358	f2cc6d	FFFFFF	Molycolviridae_4	305651
MW749006	f2cc6d	FFFFFF	Molycolviridae_4	200233
JQ340088	f2cc6d	FFFFFF	Molycolviridae_4	167292
MT939492	f2cc6d	FFFFFF	Molycolviridae_4	232104
MH595538	f2cc6d	FFFFFF	Molycolviridae_4	288967
MK308676	f2cc6d	FFFFFF	Molycolviridae_4	290537
OM319461	f2cc6d	FFFFFF	Molycolviridae_4	287943
OV032902	f2cc6d	FFFFFF	Molycolviridae_4	320253
MK327938	f2cc6d	FFFFFF	Molycolviridae_4	237307
MN334766	f2cc6d	FFFFFF	Molycolviridae_4	212807
KF623294	f2cc6d	FFFFFF	Molycolviridae_4	218339
KY499642	f2cc6d	FFFFFF	Molycolviridae_4	231998
KX397372	f2cc6d	FFFFFF	Molycolviridae_4	229501
JX094500	f2cc6d	FFFFFF	Molycolviridae_4	223989
MW845759	f2cc6d	FFFFFF	Molycolviridae_4	224179
MW812339	f2cc6d	FFFFFF	Molycolviridae_4	248836
MH221129	f2cc6d	FFFFFF	Molycolviridae_4	250739
MW760841	f2cc6d	FFFFFF	Molycolviridae_4	249194
KX397365	f2cc6d	FFFFFF	Molycolviridae_4	241147
KX397364	f2cc6d	FFFFFF	Molycolviridae_4	246290
KX397373	f2cc6d	FFFFFF	Molycolviridae_4	243953
MW384823	f2cc6d	FFFFFF	Molycolviridae_4	241904
KX397369	f2cc6d	FFFFFF	Molycolviridae_4	246390
MW845758	f2cc6d	FFFFFF	Molycolviridae_4	251480
MG655269	f2cc6d	FFFFFF	Molycolviridae_4	275000
MZ501268	f2cc6d	FFFFFF	Molycolviridae_4	275293
MT661596	f2cc6d	FFFFFF	Molycolviridae_4	223209
MW879340	f2cc6d	FFFFFF	Molycolviridae_4	294405
MN445183	f2cc6d	FFFFFF	Molycolviridae_4	288012
OP079919	f2cc6d	FFFFFF	Molycolviridae_4	256576
MF459647	f2cc6d	FFFFFF	Molycolviridae_4	235374
OU343168	f2cc6d	FFFFFF	Molycolviridae_4	211869
MK368614	f2cc6d	FFFFFF	Molycolviridae_4	242446
MK905543	f2cc6d	FFFFFF	Molycolviridae_4	238099
AP017972	f2cc6d	FFFFFF	Molycolviridae_4	239276
OP123707	f2cc6d	FFFFFF	Molycolviridae_4	238838
OM810292	f2cc6d	FFFFFF	Molycolviridae_4	234546
MK774614	f2cc6d	FFFFFF	Molycolviridae_4	238150
MN102098	f2cc6d	FFFFFF	Molycolviridae_4	262372
MN453779	f2cc6d	FFFFFF	Molycolviridae_4	240447
MN642089	f2cc6d	FFFFFF	Molycolviridae_4	253367
ON287370	f2cc6d	FFFFFF	Molycolviridae_4	256354
MZ501267	f2cc6d	FFFFFF	Molycolviridae_4	262639
MZ348422	f2cc6d	FFFFFF	Molycolviridae_4	253740
MK689364	f2cc6d	FFFFFF	Molycolviridae_4	276734
JN627160	f2cc6d	FFFFFF	Molycolviridae_4	284757
MG757153	f2cc6d	FFFFFF	family_23	127084
MT024872	f2cc6d	FFFFFF	family_23	127551
MN369754	f2cc6d	FFFFFF	family_23	131038
MW822145	f2cc6d	FFFFFF	family_23	130929
MT684598	f2cc6d	FFFFFF	family_23	130666
MZ820093	f2cc6d	FFFFFF	family_23	128513
MT114162	f2cc6d	FFFFFF	family_23	129370
MZ820095	f2cc6d	FFFFFF	family_23	130557
OL829978	f2cc6d	FFFFFF	family_23	134464
MH576968	f2cc6d	FFFFFF	family_23	133007
OP021680	f2cc6d	FFFFFF	family_23	131706
ON970590	f2cc6d	FFFFFF	family_23	134078
MT711976	f2cc6d	FFFFFF	family_23	133697
MK494112	f2cc6d	FFFFFF	family_23	135653
MN444876	f2cc6d	FFFFFF	family_23	133090
MF155946	f2cc6d	FFFFFF	family_23	131976
MT310865	f2cc6d	FFFFFF	family_23	132885
MT897905	f2cc6d	FFFFFF	family_23	134105
MF668286	f2cc6d	FFFFFF	family_23	139262
MT521992	f2cc6d	FFFFFF	family_23	142586
MH153807	f2cc6d	FFFFFF	family_23	133006
KX774321	f2cc6d	FFFFFF	family_23	134973
OK040794	4fe89b	FFFFFF	family_25	176888
MN234206	4fe89b	FFFFFF	family_25	173709
OK040790	4fe89b	FFFFFF	family_25	186095
OP068343	4fe89b	FFFFFF	family_25	186513
MZ150783	4fe89b	FFFFFF	family_25	194724
OK040793	4fe89b	FFFFFF	family_25	192730
